Date,Amount,Orig_Acct_ID,Orig_Name,Orig_Crncy,Orig_Risk,Bene_Acct_ID,Bene_Name,Bene_Risk,Rcv_Crncy,Risk_Rtg
2020-01-22,10363.31,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,CNY,57.5
2020-01-22,3378.63,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,NZD,55.3
2020-01-22,765.7,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,85
2020-01-22,4716.86,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,20.8
2020-01-22,2984.32,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,58.6
2020-01-22,7288.6,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,60.3
2020-01-22,14169.78,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,25.5
2020-01-23,22250,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,41.8
2020-01-23,11242.67,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,2.9
2020-01-23,5033.14,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,47.7
2020-01-23,9275.72,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,11.4
2020-01-23,10245.54,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,29.8
2020-01-23,9286.46,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,2.3
2020-01-23,39772.45,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,68.1
2020-01-23,48530.38,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,16.5
2020-01-23,51366.62,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,40.2
2020-01-23,6500.62,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,75.2
2020-01-23,6257.96,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,44.8
2020-01-23,78.68,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,74.1
2020-01-23,529.04,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,15.4
2020-01-23,3923.7,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,30.3
2020-01-23,185.07,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,97.8
2020-01-23,5429.11,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,50.1
2020-01-23,15344.48,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,CAD,17.2
2020-01-23,419.22,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,THB,46.8
2020-01-23,14755.84,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,91
2020-01-23,14576.18,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,18.9
2020-01-23,11343.65,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,5.9
2020-01-23,192625.71,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,99.3
2020-01-23,806979.4,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,54.1
2020-01-23,71121.37,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,49.5
2020-01-23,1110.12,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,2.6
2020-01-23,64808.17,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,8.9
2020-01-23,24.33,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,78.6
2020-01-23,221.56,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,94.1
2020-01-24,2659.6,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,7
2020-01-24,2574.59,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,61.2
2020-01-24,24136.5,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,95.8
2020-01-24,1887.24,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,CAD,17.3
2020-01-24,111080,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,32.4
2020-01-24,18371.1,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,42.4
2020-01-24,26192.96,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,CAD,92.9
2020-01-24,4895.39,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,12.1
2020-01-24,661.1,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,73.6
2020-01-24,4170.38,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,15.2
2020-01-24,18320.04,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,CAD,1.5
2020-01-24,2789.58,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,41.7
2020-01-24,208.35,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,66.2
2020-01-24,966.66,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,17.2
2020-01-24,1555.68,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,31.8
2020-01-24,8800,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,10.3
2020-01-24,211.07,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,4.8
2020-01-24,1727.13,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,23.4
2020-01-24,21017.86,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,GBP,61.7
2020-01-24,1759.84,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,25.6
2020-01-24,1388.89,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,CAD,32.2
2020-01-24,2688.71,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,JPY,93.9
2020-01-27,33297,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,91.6
2020-01-27,67919,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,NOK,27.8
2020-01-27,40527.53,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,27.1
2020-01-27,1714.15,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,62.8
2020-01-27,5836.61,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,9.5
2020-01-27,1537,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,GBP,12.9
2020-01-27,2885.97,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,57.4
2020-01-27,43085.09,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,84.5
2020-01-27,334050,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,83.6
2020-01-27,86017.25,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,59.3
2020-01-27,3421.88,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,28.3
2020-01-27,6234.26,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,ZAR,59.9
2020-01-27,4216.51,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,92.7
2020-01-27,11319.98,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,95.8
2020-01-27,37321.69,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,42.4
2020-01-27,7284.59,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,GBP,67.8
2020-01-27,1500,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,85
2020-01-27,757.1,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,83
2020-01-27,891.64,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,42.4
2020-01-27,6588.23,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,91.9
2020-01-27,55823.04,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,47.7
2020-01-27,111350,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,70.2
2020-01-27,222.18,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,69.7
2020-01-28,666,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,32.4
2020-01-28,4512.08,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,54.9
2020-01-28,1078.07,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,77.4
2020-01-28,822.3,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,14
2020-01-28,5461.34,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,75.8
2020-01-28,1193.27,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,23.9
2020-01-28,1418.47,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,97.2
2020-01-28,16443.41,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,16.9
2020-01-28,1397.64,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,GBP,62.5
2020-01-28,2000000,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,29.2
2020-01-28,717.3,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,76.8
2020-01-28,5617.88,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,44.4
2020-01-28,38878,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,49.4
2020-01-28,72295.33,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,60.2
2020-01-28,1759.06,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,75.6
2020-01-28,1218.07,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,CAD,98.3
2020-01-28,2036.19,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,26.7
2020-01-28,2518.49,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,60.4
2020-01-28,33375,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,82
2020-01-28,10655.04,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,95.8
2020-01-28,21989.45,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,86.3
2020-01-28,500,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,IDR,19.3
2020-01-28,3167.28,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,GBP,41.3
2020-01-28,6307.51,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,14.2
2020-01-28,2259.12,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,16.7
2020-01-28,1550.29,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,63.5
2020-01-28,55455,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,2.2
2020-01-28,1613.58,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,74.4
2020-01-28,9991.91,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,54.4
2020-01-28,2227.2,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,95.7
2020-01-28,10303.26,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,38.3
2020-01-28,4263.3,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,99.8
2020-01-28,3219.64,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,16.9
2020-01-28,843.68,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,53.5
2020-01-29,360,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,AUD,92.7
2020-01-29,3632.28,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,13.2
2020-01-29,3281.44,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,GBP,17.1
2020-01-29,49945.5,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,11.1
2020-01-29,65280.7,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,18.8
2020-01-29,1500,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,GBP,71.9
2020-01-29,88792,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,93.8
2020-01-29,2073.36,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,ILS,12.7
2020-01-29,4469.87,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,92.7
2020-01-29,4889.98,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,45
2020-01-29,55478.5,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,69.8
2020-01-29,10871.73,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,60.6
2020-01-29,392.83,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,13.4
2020-01-29,1320.54,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,70.8
2020-01-30,182.07,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,CAD,23.8
2020-01-30,1308.7,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,68.7
2020-01-30,693.42,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,47.9
2020-01-30,15170,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,16.2
2020-01-30,11169.99,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,44.5
2020-01-30,56060,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,95.4
2020-01-30,19270.1,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,90
2020-01-30,680.02,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,33.5
2020-01-30,73866.98,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,70.3
2020-01-30,548.43,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,58.2
2020-01-30,939.72,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,42.8
2020-01-30,1111.6,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,74.7
2020-01-30,1180.3,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,90
2020-01-30,2571.44,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,89.7
2020-01-30,9944.1,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,58.4
2020-01-30,117.44,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,GBP,45.2
2020-01-30,56060,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,99.2
2020-01-30,33.34,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,43.2
2020-01-31,459.66,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,10.7
2020-01-31,2232.8,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,93.8
2020-01-31,2460.64,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,96.8
2020-01-31,12471.06,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,43
2020-01-31,8313.75,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,33.2
2020-01-31,21606.95,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,88.1
2020-01-31,6941.47,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,3.5
2020-01-31,978,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,ILS,48.3
2020-01-31,13309.83,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,83
2020-01-31,2634,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,39
2020-01-31,61468,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,59.4
2020-01-31,84700.38,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,56.6
2020-02-03,6013.28,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,3.9
2020-02-03,1512.26,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,AUD,51.8
2020-02-03,5572.5,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,46
2020-02-03,629.89,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,62.6
2020-02-03,6761.94,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,68.3
2020-02-03,36927.15,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,CAD,36.1
2020-02-03,364051.95,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,CHF,51.9
2020-02-03,2897.18,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,26.9
2020-02-03,1500,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,37.4
2020-02-03,1199.97,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,CAD,68.1
2020-02-03,94177.44,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,CAD,39.7
2020-02-03,1066.46,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,92.1
2020-02-03,40872.87,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,28.3
2020-02-03,2046.43,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,JPY,14.3
2020-02-03,183081.6,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,NZD,73.4
2020-02-03,2477.33,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,KWD,89.3
2020-02-03,3974.7,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,GBP,41.6
2020-02-03,3343.81,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,89
2020-02-03,1006.83,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,40.6
2020-02-03,1000,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,SEK,34.6
2020-02-04,9553.89,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,68.5
2020-02-04,55000,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,17.5
2020-02-04,24746.63,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,62.1
2020-02-04,764.11,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,ZAR,58.2
2020-02-04,383.31,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,AED,76.1
2020-02-04,139.31,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,92.1
2020-02-04,6189.78,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,99.3
2020-02-04,685.3,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,MXN,32.4
2020-02-04,194.95,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,ZAR,75.1
2020-02-04,3312.53,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,GBP,2.1
2020-02-04,12827.71,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,86
2020-02-04,574.9,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,95.2
2020-02-05,5000,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,54.4
2020-02-05,1623.14,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,63.5
2020-02-05,3328800,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,62.7
2020-02-05,862.05,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,ZAR,86.1
2020-02-05,4098.1,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,GBP,8
2020-02-05,17548.64,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,86.7
2020-02-05,4324.49,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,80.1
2020-02-05,19548.38,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,25.8
2020-02-05,1898.92,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,67.9
2020-02-05,256139.74,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,CAD,24.1
2020-02-05,21945.63,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,67.2
2020-02-05,9416.88,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,32.8
2020-02-05,55600,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,7.1
2020-02-05,12411.3,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,97.3
2020-02-05,222513,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,GBP,27.4
2020-02-05,1128.6,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,7.2
2020-02-05,6677.4,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,GBP,92.8
2020-02-05,577.45,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,6.8
2020-02-06,1553.02,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,45.5
2020-02-06,65077.05,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,PLN,43.7
2020-02-06,112.07,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,8.3
2020-02-06,1050.32,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,62.6
2020-02-06,3548.48,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,38
2020-02-06,8800,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,44.8
2020-02-06,7464.6,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,AUD,11.6
2020-02-06,19031.57,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,62.1
2020-02-06,2643,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,14.3
2020-02-06,21098.22,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,20.3
2020-02-06,9800.78,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,56.3
2020-02-06,55935,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,63.4
2020-02-07,4683.1,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,58.5
2020-02-07,1566.4,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,41.9
2020-02-07,1929.73,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,27.7
2020-02-07,2785.75,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,90.3
2020-02-07,39035.5,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,81.9
2020-02-07,1865.22,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,51.7
2020-02-07,19245.49,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,70.5
2020-02-07,5803.54,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,94.2
2020-02-07,675.03,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,17.7
2020-02-07,1451.97,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,52.8
2020-02-07,47678.4,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,12.9
2020-02-07,788.42,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,16.3
2020-02-07,108266.66,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,84
2020-02-07,12801.31,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,33
2020-02-07,9480.26,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,CAD,24.7
2020-02-07,966.62,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,62.2
2020-02-07,1329.48,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,22.9
2020-02-07,7289.99,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,AUD,3.7
2020-02-07,4071.77,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,63.6
2020-02-07,55300.79,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,CAD,52
2020-02-07,55600,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,20.5
2020-02-10,13016.77,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,CHF,36.5
2020-02-10,2031.68,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,IDR,12.8
2020-02-10,1042.88,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,33
2020-02-10,10999,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,57.6
2020-02-10,2500,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,76.5
2020-02-10,935425,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,2.8
2020-02-10,129.24,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,IDR,36.6
2020-02-10,8463.9,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,INR,16.9
2020-02-10,11859.44,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,CNY,85.9
2020-02-10,262.11,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,GBP,73
2020-02-10,6266.63,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,4.7
2020-02-10,22288,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,11.5
2020-02-10,2368.65,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,45
2020-02-11,4808.05,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,10
2020-02-11,5496.22,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,8.2
2020-02-11,47088.56,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,42.1
2020-02-11,3331.69,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,16.4
2020-02-11,1503.95,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,13.5
2020-02-11,163.95,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,94.9
2020-02-11,5643.14,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,CAD,20.5
2020-02-11,11852.18,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,60
2020-02-11,1275.48,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,24.3
2020-02-11,1476.34,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,41.8
2020-02-11,3181.3,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,78.2
2020-02-11,6593.12,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,53.2
2020-02-11,580.89,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,41.9
2020-02-11,3262.91,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,75
2020-02-11,6977.83,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,84
2020-02-11,2763.44,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,12.9
2020-02-11,10153.42,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,7.1
2020-02-11,1632.01,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,87.9
2020-02-11,2199.4,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,69.5
